date,market,account,brand,category,rep,goal,sales_volume,displays,pods,voids
2026-02-01,Houston,Kroger,Gulf Tequila,Spirits,Drew Kim,115,126,2,10,0
2026-02-01,Austin,Tom Thumb,Lone Star Vodka,Spirits,Alex Carter,126,113,1,13,1
2026-02-01,San Antonio,Tom Thumb,Hill Country IPA,Spirits,Alex Carter,104,96,1,16,2
2026-02-01,San Antonio,Tom Thumb,Hill Country IPA,Spirits,Drew Kim,132,123,1,13,1
2026-02-01,San Antonio,Central Market,Lone Star Vodka,Wine,Jamie Patel,143,100,0,17,2
2026-02-01,Houston,Market Street,Estate Ridge Cabernet,Wine,Taylor Morgan,168,157,0,11,2
2026-02-01,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Jamie Patel,189,209,1,9,1
2026-02-01,San Antonio,Central Market,Prairie Pinot Grigio,Beer,Taylor Morgan,201,190,0,11,1
2026-02-01,Austin,Central Market,Lone Star Vodka,Beer,Jamie Patel,167,160,1,10,1
2026-02-01,Houston,Whole Foods,Hill Country IPA,Wine,Riley Brooks,198,232,1,10,1
2026-02-01,Houston,Whole Foods,Gulf Tequila,Spirits,Sam Nguyen,141,143,1,9,1
2026-02-01,Houston,Kroger,Estate Ridge Cabernet,Spirits,Taylor Morgan,119,115,1,12,0
2026-02-01,Dallas,Whole Foods,Gulf Tequila,Spirits,Jordan Lee,130,159,2,11,1
2026-02-01,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Jordan Lee,103,110,2,12,0
2026-02-01,Austin,Tom Thumb,Gulf Tequila,Beer,Riley Brooks,150,151,1,11,2
2026-02-01,Austin,Kroger,Prairie Pinot Grigio,Wine,Jordan Lee,114,110,1,14,2
2026-02-01,Austin,Tom Thumb,Hill Country IPA,Spirits,Taylor Morgan,86,70,0,6,0
2026-02-01,San Antonio,Kroger,Lone Star Vodka,Wine,Riley Brooks,162,175,1,9,0
2026-02-01,Houston,Central Market,Gulf Tequila,Wine,Sam Nguyen,166,143,1,10,2
2026-02-01,San Antonio,Market Street,Estate Ridge Cabernet,Beer,Drew Kim,215,176,0,9,2
2026-02-01,Houston,Tom Thumb,Estate Ridge Cabernet,Beer,Riley Brooks,155,175,1,14,2
2026-02-01,Houston,Tom Thumb,Prairie Pinot Grigio,Wine,Casey Diaz,135,132,1,16,2
2026-02-01,San Antonio,Tom Thumb,Gulf Tequila,Spirits,Alex Carter,74,67,0,13,2
2026-02-01,Austin,Kroger,Lone Star Vodka,Spirits,Drew Kim,102,82,1,11,2
2026-02-01,Austin,Central Market,Prairie Pinot Grigio,Spirits,Sam Nguyen,145,221,4,17,0
2026-02-01,Houston,Market Street,Hill Country IPA,Beer,Jordan Lee,220,197,1,18,2
2026-02-01,Houston,Kroger,Gulf Tequila,Wine,Jordan Lee,150,143,0,19,1
2026-02-01,Houston,Kroger,Estate Ridge Cabernet,Spirits,Jordan Lee,120,121,1,9,4
2026-02-01,San Antonio,Market Street,Lone Star Vodka,Spirits,Jamie Patel,131,129,1,16,1
2026-02-01,San Antonio,Whole Foods,Lone Star Vodka,Wine,Sam Nguyen,166,173,1,13,1
2026-02-01,Dallas,Market Street,Estate Ridge Cabernet,Beer,Alex Carter,195,244,3,13,3
2026-02-01,Dallas,Tom Thumb,Estate Ridge Cabernet,Wine,Drew Kim,119,114,3,16,2
2026-02-01,Houston,Market Street,Hill Country IPA,Spirits,Drew Kim,155,154,0,11,1
2026-02-01,Dallas,Market Street,Estate Ridge Cabernet,Wine,Riley Brooks,128,142,0,8,2
2026-02-01,Houston,Kroger,Gulf Tequila,Beer,Taylor Morgan,236,192,0,13,0
2026-02-01,Austin,Whole Foods,Hill Country IPA,Beer,Drew Kim,168,180,1,16,1
2026-02-01,Dallas,Central Market,Prairie Pinot Grigio,Spirits,Casey Diaz,89,88,1,15,1
2026-02-01,Dallas,Kroger,Gulf Tequila,Spirits,Alex Carter,110,114,2,10,1
2026-02-01,Dallas,Kroger,Lone Star Vodka,Beer,Alex Carter,159,145,0,6,1
2026-02-01,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,151,151,0,16,0
2026-02-01,Houston,Whole Foods,Estate Ridge Cabernet,Wine,Sam Nguyen,157,111,0,12,1
2026-02-01,Houston,Whole Foods,Prairie Pinot Grigio,Wine,Jordan Lee,175,175,0,11,0
2026-02-01,Dallas,Tom Thumb,Estate Ridge Cabernet,Spirits,Alex Carter,97,103,2,18,0
2026-02-01,Dallas,Kroger,Gulf Tequila,Beer,Jamie Patel,155,172,2,19,1
2026-02-01,Dallas,Tom Thumb,Lone Star Vodka,Wine,Taylor Morgan,108,94,0,14,1
2026-02-01,Dallas,Whole Foods,Estate Ridge Cabernet,Beer,Riley Brooks,175,201,2,12,1
2026-02-01,Houston,Whole Foods,Gulf Tequila,Wine,Jamie Patel,167,146,0,11,2
2026-02-01,Dallas,Whole Foods,Gulf Tequila,Wine,Taylor Morgan,163,150,1,16,0
2026-02-01,San Antonio,Market Street,Gulf Tequila,Wine,Riley Brooks,190,167,2,8,0
2026-02-01,San Antonio,Whole Foods,Lone Star Vodka,Wine,Sam Nguyen,112,129,3,14,1
2026-02-01,Houston,Kroger,Hill Country IPA,Beer,Casey Diaz,181,137,0,11,1
2026-02-01,Austin,Whole Foods,Gulf Tequila,Beer,Jordan Lee,180,170,1,10,1
2026-02-01,Austin,Market Street,Hill Country IPA,Wine,Jamie Patel,129,147,1,10,2
2026-02-01,San Antonio,Kroger,Prairie Pinot Grigio,Beer,Jamie Patel,214,193,2,15,3
2026-02-01,Austin,Central Market,Estate Ridge Cabernet,Beer,Riley Brooks,173,215,2,15,1
2026-02-01,Austin,Market Street,Gulf Tequila,Wine,Jordan Lee,136,149,0,10,0
2026-02-01,San Antonio,Kroger,Gulf Tequila,Spirits,Jamie Patel,123,132,0,11,0
2026-02-01,Dallas,Whole Foods,Gulf Tequila,Spirits,Casey Diaz,136,127,0,8,1
2026-02-01,Houston,Tom Thumb,Hill Country IPA,Beer,Casey Diaz,173,213,2,19,0
2026-02-01,Dallas,Whole Foods,Lone Star Vodka,Beer,Casey Diaz,165,226,4,11,0
2026-02-02,Dallas,Tom Thumb,Lone Star Vodka,Beer,Taylor Morgan,159,143,0,15,2
2026-02-02,San Antonio,Tom Thumb,Estate Ridge Cabernet,Beer,Jordan Lee,163,144,0,14,0
2026-02-02,San Antonio,Tom Thumb,Hill Country IPA,Spirits,Sam Nguyen,131,132,1,12,2
2026-02-02,San Antonio,Market Street,Hill Country IPA,Spirits,Riley Brooks,128,173,4,8,2
2026-02-02,Austin,Central Market,Prairie Pinot Grigio,Beer,Jamie Patel,167,162,0,9,0
2026-02-02,Dallas,Whole Foods,Estate Ridge Cabernet,Spirits,Riley Brooks,133,121,0,13,1
2026-02-02,Austin,Central Market,Lone Star Vodka,Beer,Sam Nguyen,196,206,2,9,1
2026-02-02,San Antonio,Market Street,Hill Country IPA,Beer,Jamie Patel,194,168,1,14,0
2026-02-02,Houston,Whole Foods,Estate Ridge Cabernet,Spirits,Sam Nguyen,127,125,1,15,2
2026-02-02,Dallas,Central Market,Estate Ridge Cabernet,Spirits,Alex Carter,97,84,1,12,1
2026-02-02,Austin,Whole Foods,Estate Ridge Cabernet,Beer,Sam Nguyen,193,238,2,13,0
2026-02-02,Austin,Kroger,Gulf Tequila,Beer,Sam Nguyen,161,165,2,13,0
2026-02-02,Dallas,Market Street,Gulf Tequila,Spirits,Jordan Lee,132,140,1,9,0
2026-02-02,Dallas,Market Street,Hill Country IPA,Beer,Casey Diaz,213,196,0,9,0
2026-02-02,Austin,Market Street,Gulf Tequila,Spirits,Jamie Patel,102,110,2,14,1
2026-02-02,San Antonio,Whole Foods,Estate Ridge Cabernet,Beer,Alex Carter,179,166,1,8,0
2026-02-02,Austin,Central Market,Lone Star Vodka,Beer,Riley Brooks,214,237,1,13,0
2026-02-02,San Antonio,Central Market,Estate Ridge Cabernet,Beer,Taylor Morgan,198,216,1,12,1
2026-02-02,San Antonio,Kroger,Hill Country IPA,Wine,Drew Kim,163,141,0,12,1
2026-02-02,San Antonio,Kroger,Lone Star Vodka,Spirits,Casey Diaz,124,122,1,14,4
2026-02-02,Houston,Central Market,Gulf Tequila,Wine,Riley Brooks,145,166,1,15,1
2026-02-02,Dallas,Tom Thumb,Hill Country IPA,Beer,Drew Kim,154,169,1,11,0
2026-02-02,Houston,Central Market,Lone Star Vodka,Beer,Alex Carter,197,177,0,6,1
2026-02-02,Houston,Market Street,Prairie Pinot Grigio,Spirits,Alex Carter,162,182,2,12,1
2026-02-02,Dallas,Market Street,Lone Star Vodka,Spirits,Riley Brooks,111,127,2,10,1
2026-02-02,San Antonio,Tom Thumb,Prairie Pinot Grigio,Spirits,Riley Brooks,97,80,0,7,0
2026-02-02,San Antonio,Kroger,Hill Country IPA,Wine,Drew Kim,145,148,0,16,0
2026-02-02,San Antonio,Kroger,Hill Country IPA,Beer,Jamie Patel,179,202,2,16,2
2026-02-02,Houston,Kroger,Estate Ridge Cabernet,Beer,Sam Nguyen,176,172,0,15,1
2026-02-02,Houston,Market Street,Prairie Pinot Grigio,Beer,Drew Kim,220,237,1,13,0
2026-02-02,Austin,Central Market,Gulf Tequila,Spirits,Taylor Morgan,95,98,1,8,1
2026-02-02,San Antonio,Market Street,Hill Country IPA,Spirits,Casey Diaz,146,101,1,16,0
2026-02-02,Austin,Central Market,Estate Ridge Cabernet,Wine,Jamie Patel,117,132,0,14,2
2026-02-02,San Antonio,Market Street,Hill Country IPA,Wine,Riley Brooks,126,116,0,10,1
2026-02-02,San Antonio,Central Market,Hill Country IPA,Beer,Riley Brooks,192,229,1,15,0
2026-02-02,Austin,Central Market,Lone Star Vodka,Beer,Alex Carter,165,189,2,13,0
2026-02-02,Dallas,Market Street,Prairie Pinot Grigio,Spirits,Riley Brooks,138,133,1,10,0
2026-02-02,Austin,Market Street,Prairie Pinot Grigio,Wine,Drew Kim,159,169,1,11,0
2026-02-02,Austin,Tom Thumb,Hill Country IPA,Spirits,Drew Kim,114,120,4,17,2
2026-02-02,Dallas,Whole Foods,Gulf Tequila,Beer,Jordan Lee,178,198,2,9,1
2026-02-02,Dallas,Whole Foods,Lone Star Vodka,Spirits,Jamie Patel,90,90,1,11,2
2026-02-02,Dallas,Central Market,Gulf Tequila,Beer,Drew Kim,159,133,0,12,0
2026-02-02,Dallas,Central Market,Prairie Pinot Grigio,Beer,Taylor Morgan,152,143,1,13,1
2026-02-02,Dallas,Market Street,Gulf Tequila,Spirits,Casey Diaz,132,105,0,12,2
2026-02-02,Austin,Central Market,Prairie Pinot Grigio,Wine,Casey Diaz,166,208,3,13,1
2026-02-02,Houston,Market Street,Estate Ridge Cabernet,Spirits,Drew Kim,135,130,0,12,0
2026-02-02,San Antonio,Kroger,Prairie Pinot Grigio,Spirits,Sam Nguyen,94,99,1,15,2
2026-02-02,Houston,Market Street,Hill Country IPA,Spirits,Sam Nguyen,163,191,1,15,0
2026-02-02,Houston,Central Market,Estate Ridge Cabernet,Wine,Alex Carter,145,141,0,16,2
2026-02-02,Dallas,Whole Foods,Prairie Pinot Grigio,Wine,Taylor Morgan,131,114,1,11,2
2026-02-02,Dallas,Whole Foods,Estate Ridge Cabernet,Wine,Casey Diaz,128,134,0,14,2
2026-02-02,Austin,Central Market,Prairie Pinot Grigio,Wine,Drew Kim,138,111,0,8,3
2026-02-02,Austin,Whole Foods,Lone Star Vodka,Beer,Drew Kim,171,152,0,11,0
2026-02-02,San Antonio,Kroger,Lone Star Vodka,Spirits,Alex Carter,115,141,2,16,0
2026-02-02,Austin,Kroger,Estate Ridge Cabernet,Spirits,Alex Carter,107,98,0,13,1
2026-02-02,Houston,Central Market,Gulf Tequila,Beer,Sam Nguyen,198,198,1,15,1
2026-02-02,Austin,Tom Thumb,Hill Country IPA,Spirits,Jordan Lee,95,89,1,13,0
2026-02-02,San Antonio,Central Market,Estate Ridge Cabernet,Spirits,Jamie Patel,118,133,0,14,0
2026-02-02,Dallas,Tom Thumb,Gulf Tequila,Spirits,Sam Nguyen,87,53,0,14,3
2026-02-02,Dallas,Kroger,Estate Ridge Cabernet,Beer,Drew Kim,166,211,3,10,1
2026-02-02,San Antonio,Central Market,Lone Star Vodka,Wine,Sam Nguyen,146,128,0,13,2
2026-02-02,San Antonio,Central Market,Estate Ridge Cabernet,Wine,Jordan Lee,178,153,0,13,0
2026-02-02,Austin,Tom Thumb,Prairie Pinot Grigio,Spirits,Sam Nguyen,106,106,2,13,2
2026-02-02,Houston,Market Street,Lone Star Vodka,Beer,Sam Nguyen,220,191,0,13,1
2026-02-02,Dallas,Market Street,Lone Star Vodka,Spirits,Taylor Morgan,90,99,1,14,0
2026-02-02,Dallas,Tom Thumb,Prairie Pinot Grigio,Beer,Sam Nguyen,143,133,0,13,1
2026-02-02,San Antonio,Central Market,Prairie Pinot Grigio,Spirits,Jordan Lee,116,115,0,9,3
2026-02-02,Houston,Tom Thumb,Prairie Pinot Grigio,Wine,Jordan Lee,138,110,0,13,2
2026-02-02,Dallas,Market Street,Gulf Tequila,Beer,Sam Nguyen,170,168,1,23,1
2026-02-02,Houston,Kroger,Prairie Pinot Grigio,Spirits,Alex Carter,96,90,1,9,1
2026-02-02,Houston,Whole Foods,Lone Star Vodka,Wine,Riley Brooks,164,157,0,10,2
2026-02-02,San Antonio,Kroger,Prairie Pinot Grigio,Spirits,Jamie Patel,121,116,0,11,0
2026-02-02,San Antonio,Tom Thumb,Gulf Tequila,Spirits,Jordan Lee,119,121,0,15,1
2026-02-02,Dallas,Central Market,Gulf Tequila,Wine,Jordan Lee,144,168,3,13,2
2026-02-02,Dallas,Market Street,Lone Star Vodka,Wine,Jordan Lee,158,181,1,11,0
2026-02-02,San Antonio,Kroger,Hill Country IPA,Beer,Riley Brooks,184,184,0,11,0
2026-02-02,Austin,Whole Foods,Lone Star Vodka,Spirits,Jordan Lee,162,171,2,9,0
2026-02-02,Dallas,Kroger,Gulf Tequila,Beer,Sam Nguyen,153,190,4,18,0
2026-02-02,San Antonio,Market Street,Hill Country IPA,Wine,Jamie Patel,159,165,2,9,0
2026-02-02,Austin,Market Street,Gulf Tequila,Spirits,Jordan Lee,111,119,0,10,0
2026-02-02,Austin,Kroger,Prairie Pinot Grigio,Beer,Taylor Morgan,171,183,0,11,0
2026-02-02,Austin,Kroger,Gulf Tequila,Spirits,Riley Brooks,91,85,1,11,0
2026-02-02,Dallas,Tom Thumb,Lone Star Vodka,Beer,Alex Carter,132,121,1,9,0
2026-02-02,Austin,Market Street,Estate Ridge Cabernet,Spirits,Riley Brooks,150,200,4,9,2
2026-02-02,Austin,Tom Thumb,Prairie Pinot Grigio,Beer,Casey Diaz,183,160,0,13,1
2026-02-02,Houston,Tom Thumb,Estate Ridge Cabernet,Wine,Jamie Patel,120,115,1,13,1
2026-02-02,San Antonio,Central Market,Lone Star Vodka,Spirits,Alex Carter,176,241,3,15,1
2026-02-02,Houston,Whole Foods,Lone Star Vodka,Beer,Jamie Patel,223,182,0,10,2
2026-02-02,Austin,Kroger,Gulf Tequila,Beer,Jamie Patel,164,177,0,14,1
2026-02-02,San Antonio,Central Market,Prairie Pinot Grigio,Beer,Riley Brooks,195,225,1,15,1
2026-02-02,Houston,Kroger,Hill Country IPA,Spirits,Casey Diaz,152,164,2,7,2
2026-02-02,San Antonio,Market Street,Lone Star Vodka,Spirits,Jamie Patel,132,131,0,13,1
2026-02-02,San Antonio,Whole Foods,Gulf Tequila,Beer,Drew Kim,201,221,1,16,0
2026-02-02,Dallas,Market Street,Prairie Pinot Grigio,Wine,Drew Kim,164,199,2,20,3
2026-02-02,Dallas,Whole Foods,Gulf Tequila,Beer,Sam Nguyen,144,147,1,13,2
2026-02-02,Houston,Whole Foods,Estate Ridge Cabernet,Spirits,Alex Carter,122,122,1,10,0
2026-02-02,Houston,Tom Thumb,Prairie Pinot Grigio,Spirits,Taylor Morgan,143,147,1,9,0
2026-02-02,Dallas,Central Market,Gulf Tequila,Spirits,Riley Brooks,120,124,0,15,0
2026-02-02,Dallas,Tom Thumb,Estate Ridge Cabernet,Spirits,Sam Nguyen,97,104,1,8,1
2026-02-02,San Antonio,Market Street,Gulf Tequila,Beer,Taylor Morgan,201,227,1,15,0
2026-02-03,Houston,Kroger,Hill Country IPA,Spirits,Drew Kim,101,109,2,13,1
2026-02-03,Dallas,Kroger,Prairie Pinot Grigio,Beer,Sam Nguyen,142,147,1,9,0
2026-02-03,Austin,Tom Thumb,Prairie Pinot Grigio,Beer,Sam Nguyen,174,190,0,12,0
2026-02-03,San Antonio,Market Street,Gulf Tequila,Wine,Alex Carter,176,224,2,4,1
2026-02-03,Austin,Tom Thumb,Lone Star Vodka,Wine,Jordan Lee,153,143,1,15,2
2026-02-03,Austin,Whole Foods,Prairie Pinot Grigio,Beer,Jordan Lee,155,174,2,11,2
2026-02-03,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Drew Kim,149,131,0,8,1
2026-02-03,Houston,Market Street,Lone Star Vodka,Wine,Alex Carter,176,142,0,19,4
2026-02-03,San Antonio,Central Market,Hill Country IPA,Beer,Jordan Lee,188,174,0,10,0
2026-02-03,Dallas,Tom Thumb,Gulf Tequila,Beer,Jordan Lee,190,199,1,9,0
2026-02-03,Houston,Whole Foods,Estate Ridge Cabernet,Beer,Sam Nguyen,216,205,0,14,0
2026-02-03,San Antonio,Whole Foods,Estate Ridge Cabernet,Spirits,Drew Kim,138,175,2,17,0
2026-02-03,Austin,Whole Foods,Estate Ridge Cabernet,Beer,Riley Brooks,174,161,1,12,1
2026-02-03,Houston,Market Street,Prairie Pinot Grigio,Beer,Taylor Morgan,224,225,1,12,0
2026-02-03,Austin,Market Street,Gulf Tequila,Beer,Taylor Morgan,180,212,2,14,3
2026-02-03,Austin,Whole Foods,Gulf Tequila,Spirits,Taylor Morgan,103,111,1,12,1
2026-02-03,Houston,Tom Thumb,Estate Ridge Cabernet,Beer,Jamie Patel,183,179,0,19,0
2026-02-03,Austin,Kroger,Estate Ridge Cabernet,Spirits,Jamie Patel,138,101,0,11,1
2026-02-03,Austin,Tom Thumb,Hill Country IPA,Wine,Jordan Lee,131,128,0,8,1
2026-02-03,Austin,Whole Foods,Hill Country IPA,Beer,Drew Kim,188,188,3,11,2
2026-02-03,Austin,Market Street,Hill Country IPA,Beer,Jordan Lee,196,183,1,11,3
2026-02-03,San Antonio,Whole Foods,Prairie Pinot Grigio,Spirits,Taylor Morgan,127,124,2,7,2
2026-02-03,Houston,Market Street,Prairie Pinot Grigio,Spirits,Taylor Morgan,148,206,4,9,1
2026-02-03,San Antonio,Kroger,Lone Star Vodka,Beer,Alex Carter,158,134,0,6,0
2026-02-03,Austin,Whole Foods,Prairie Pinot Grigio,Spirits,Casey Diaz,137,147,1,5,0
2026-02-03,Austin,Central Market,Hill Country IPA,Wine,Drew Kim,123,103,0,16,0
2026-02-03,Austin,Market Street,Estate Ridge Cabernet,Spirits,Taylor Morgan,109,124,5,11,2
2026-02-03,San Antonio,Tom Thumb,Gulf Tequila,Wine,Drew Kim,123,123,2,9,1
2026-02-03,Houston,Tom Thumb,Gulf Tequila,Spirits,Jamie Patel,127,130,3,12,0
2026-02-03,Austin,Tom Thumb,Gulf Tequila,Wine,Drew Kim,128,151,3,11,0
2026-02-03,San Antonio,Market Street,Estate Ridge Cabernet,Spirits,Alex Carter,148,148,0,12,1
2026-02-03,Austin,Kroger,Gulf Tequila,Wine,Alex Carter,123,122,1,11,1
2026-02-03,Houston,Central Market,Prairie Pinot Grigio,Beer,Taylor Morgan,213,248,2,13,0
2026-02-03,Dallas,Whole Foods,Prairie Pinot Grigio,Wine,Casey Diaz,142,188,3,13,0
2026-02-03,Austin,Kroger,Lone Star Vodka,Wine,Drew Kim,118,122,1,16,0
2026-02-03,Houston,Central Market,Hill Country IPA,Wine,Sam Nguyen,133,123,1,13,3
2026-02-03,San Antonio,Kroger,Lone Star Vodka,Wine,Riley Brooks,145,115,1,11,4
2026-02-03,Houston,Tom Thumb,Gulf Tequila,Beer,Riley Brooks,206,166,1,12,4
2026-02-03,Austin,Whole Foods,Hill Country IPA,Spirits,Alex Carter,116,113,0,11,0
2026-02-03,San Antonio,Market Street,Estate Ridge Cabernet,Spirits,Drew Kim,102,125,2,5,2
2026-02-03,Austin,Central Market,Lone Star Vodka,Beer,Jordan Lee,151,139,0,14,0
2026-02-03,Houston,Kroger,Estate Ridge Cabernet,Wine,Drew Kim,147,180,2,9,1
2026-02-03,Dallas,Whole Foods,Prairie Pinot Grigio,Spirits,Drew Kim,125,115,0,13,1
2026-02-03,Dallas,Kroger,Lone Star Vodka,Spirits,Casey Diaz,98,98,0,8,0
2026-02-03,Dallas,Whole Foods,Lone Star Vodka,Beer,Alex Carter,181,227,2,12,1
2026-02-03,Houston,Central Market,Prairie Pinot Grigio,Spirits,Taylor Morgan,121,153,2,9,2
2026-02-03,Houston,Central Market,Lone Star Vodka,Beer,Jordan Lee,203,217,2,8,0
2026-02-03,Austin,Kroger,Lone Star Vodka,Wine,Jordan Lee,124,110,1,14,1
2026-02-03,Austin,Tom Thumb,Hill Country IPA,Beer,Alex Carter,183,194,2,8,2
2026-02-03,Austin,Tom Thumb,Hill Country IPA,Wine,Riley Brooks,149,145,0,9,0
2026-02-03,San Antonio,Market Street,Estate Ridge Cabernet,Spirits,Alex Carter,115,160,4,16,1
2026-02-03,Houston,Whole Foods,Hill Country IPA,Spirits,Taylor Morgan,158,134,0,19,1
2026-02-03,Houston,Tom Thumb,Hill Country IPA,Spirits,Taylor Morgan,132,148,0,14,0
2026-02-03,San Antonio,Tom Thumb,Estate Ridge Cabernet,Wine,Sam Nguyen,133,148,1,11,2
2026-02-03,Austin,Kroger,Gulf Tequila,Wine,Riley Brooks,132,137,2,14,3
2026-02-03,Austin,Tom Thumb,Estate Ridge Cabernet,Beer,Alex Carter,169,178,0,12,0
2026-02-03,San Antonio,Market Street,Prairie Pinot Grigio,Spirits,Riley Brooks,136,119,2,6,1
2026-02-03,Houston,Tom Thumb,Gulf Tequila,Wine,Taylor Morgan,148,137,1,10,1
2026-02-03,San Antonio,Central Market,Hill Country IPA,Spirits,Sam Nguyen,140,115,0,16,1
2026-02-03,San Antonio,Tom Thumb,Prairie Pinot Grigio,Beer,Alex Carter,158,151,1,12,1
2026-02-03,Dallas,Kroger,Gulf Tequila,Wine,Riley Brooks,106,125,2,6,2
2026-02-03,Austin,Tom Thumb,Estate Ridge Cabernet,Wine,Alex Carter,161,153,0,10,1
2026-02-03,Austin,Tom Thumb,Lone Star Vodka,Wine,Taylor Morgan,131,115,0,9,3
2026-02-03,Austin,Central Market,Gulf Tequila,Wine,Casey Diaz,145,124,0,9,1
2026-02-03,Dallas,Whole Foods,Gulf Tequila,Beer,Riley Brooks,175,168,1,11,1
2026-02-03,Dallas,Whole Foods,Gulf Tequila,Spirits,Sam Nguyen,116,102,1,11,2
2026-02-03,Dallas,Central Market,Prairie Pinot Grigio,Wine,Taylor Morgan,126,142,1,10,0
2026-02-03,San Antonio,Kroger,Lone Star Vodka,Beer,Jamie Patel,168,156,1,9,3
2026-02-03,Austin,Central Market,Estate Ridge Cabernet,Spirits,Casey Diaz,123,138,1,8,0
2026-02-03,Houston,Tom Thumb,Lone Star Vodka,Wine,Alex Carter,150,163,0,17,2
2026-02-03,Dallas,Market Street,Lone Star Vodka,Beer,Alex Carter,197,207,0,14,1
2026-02-03,San Antonio,Whole Foods,Hill Country IPA,Spirits,Sam Nguyen,169,159,0,12,1
2026-02-03,Dallas,Whole Foods,Lone Star Vodka,Wine,Taylor Morgan,135,136,0,15,0
2026-02-03,Austin,Whole Foods,Gulf Tequila,Spirits,Taylor Morgan,123,111,0,14,1
2026-02-03,Dallas,Central Market,Prairie Pinot Grigio,Beer,Drew Kim,176,196,2,12,0
2026-02-03,Houston,Kroger,Lone Star Vodka,Beer,Drew Kim,162,165,0,10,0
2026-02-03,Houston,Tom Thumb,Prairie Pinot Grigio,Spirits,Taylor Morgan,131,116,0,7,3
2026-02-03,Dallas,Kroger,Estate Ridge Cabernet,Wine,Riley Brooks,118,109,1,10,2
2026-02-03,Dallas,Kroger,Gulf Tequila,Spirits,Sam Nguyen,123,121,1,12,0
2026-02-03,Houston,Whole Foods,Lone Star Vodka,Wine,Casey Diaz,153,158,1,12,0
2026-02-03,Dallas,Kroger,Prairie Pinot Grigio,Beer,Drew Kim,154,124,1,16,3
2026-02-03,Austin,Market Street,Prairie Pinot Grigio,Wine,Riley Brooks,158,142,1,11,0
2026-02-03,Austin,Kroger,Hill Country IPA,Wine,Alex Carter,133,162,2,11,1
2026-02-03,Austin,Kroger,Estate Ridge Cabernet,Spirits,Riley Brooks,112,108,1,10,2
2026-02-03,Houston,Tom Thumb,Prairie Pinot Grigio,Spirits,Alex Carter,117,86,0,9,0
2026-02-03,Dallas,Tom Thumb,Lone Star Vodka,Spirits,Alex Carter,71,73,2,10,3
2026-02-03,Dallas,Whole Foods,Gulf Tequila,Spirits,Riley Brooks,96,97,0,9,0
2026-02-03,San Antonio,Kroger,Prairie Pinot Grigio,Beer,Taylor Morgan,172,153,0,12,2
2026-02-03,Dallas,Whole Foods,Prairie Pinot Grigio,Beer,Casey Diaz,186,179,1,11,2
2026-02-03,Dallas,Central Market,Hill Country IPA,Spirits,Riley Brooks,101,116,2,17,1
2026-02-03,Houston,Central Market,Lone Star Vodka,Spirits,Riley Brooks,151,115,0,8,1
2026-02-03,Dallas,Tom Thumb,Lone Star Vodka,Wine,Casey Diaz,136,160,1,13,0
2026-02-03,Dallas,Tom Thumb,Gulf Tequila,Beer,Alex Carter,154,159,1,9,1
2026-02-03,San Antonio,Tom Thumb,Lone Star Vodka,Wine,Taylor Morgan,133,142,1,13,0
2026-02-03,San Antonio,Kroger,Estate Ridge Cabernet,Spirits,Riley Brooks,105,96,1,11,0
2026-02-03,Houston,Central Market,Prairie Pinot Grigio,Beer,Riley Brooks,210,152,0,10,1
2026-02-03,Dallas,Kroger,Lone Star Vodka,Beer,Alex Carter,150,143,0,14,0
2026-02-03,Austin,Kroger,Gulf Tequila,Beer,Drew Kim,156,137,0,14,1
2026-02-03,Dallas,Kroger,Estate Ridge Cabernet,Wine,Alex Carter,125,143,0,14,1
2026-02-03,San Antonio,Tom Thumb,Gulf Tequila,Spirits,Sam Nguyen,71,88,2,13,0
2026-02-04,San Antonio,Market Street,Estate Ridge Cabernet,Beer,Casey Diaz,206,202,0,19,1
2026-02-04,San Antonio,Kroger,Hill Country IPA,Spirits,Jamie Patel,131,135,1,11,3
2026-02-04,San Antonio,Market Street,Gulf Tequila,Wine,Casey Diaz,163,182,1,12,0
2026-02-04,Dallas,Central Market,Estate Ridge Cabernet,Beer,Drew Kim,154,152,1,12,0
2026-02-04,Houston,Whole Foods,Gulf Tequila,Wine,Jamie Patel,186,163,0,13,0
2026-02-04,Austin,Kroger,Estate Ridge Cabernet,Beer,Sam Nguyen,184,183,2,12,2
2026-02-04,Austin,Central Market,Prairie Pinot Grigio,Wine,Riley Brooks,130,105,0,18,1
2026-02-04,San Antonio,Central Market,Gulf Tequila,Spirits,Alex Carter,127,113,1,12,0
2026-02-04,Austin,Tom Thumb,Estate Ridge Cabernet,Spirits,Jamie Patel,94,85,0,7,2
2026-02-04,San Antonio,Market Street,Estate Ridge Cabernet,Wine,Jamie Patel,172,234,2,12,0
2026-02-04,Austin,Kroger,Lone Star Vodka,Wine,Jordan Lee,115,127,2,12,2
2026-02-04,Dallas,Tom Thumb,Estate Ridge Cabernet,Beer,Alex Carter,125,146,2,14,1
2026-02-04,Dallas,Central Market,Lone Star Vodka,Wine,Casey Diaz,104,90,1,11,0
2026-02-04,San Antonio,Central Market,Prairie Pinot Grigio,Wine,Alex Carter,144,146,1,15,0
